ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.553844615241808,212.26444113154653,14319.401369905912,5.793011891235034,362.85265384752256,450.5359095235472,18.176482958371025,,4.374563849807857,1
7.36667198942732,234.2006411977624,15547.186626031573,7.851400220551362,364.10569220937424,393.2539150852465,15.161577437372271,64.73231057533465,3.394450272692436,1
6.567759613267086,187.66637871991557,20156.5786232912,7.298510420711607,,390.4268890867899,12.353896191763738,85.21436888666608,3.824428038818539,1
6.333640046326739,185.4363401071612,18506.288608777377,6.572681848401118,356.9710326882704,366.8131075971799,16.4396294207167,76.76438483029237,3.982002335270925,1
5.89241318577243,139.36225285473324,11006.048507195754,5.31199041263291,339.3279049414732,446.49439421429935,10.56707076084433,89.69288268204068,3.3118131930849275,1
7.918039170296733,197.35758832231664,22899.06291433173,8.283955430574803,295.35107021964114,358.0973864136281,12.95778504431621,71.69435134740182,3.3861098132109198,1
6.549124998345768,194.27685675261148,7412.798058876675,5.836980435814227,354.8211938420816,361.03723822946847,11.672190501119816,57.31697667532342,4.42105884351,1
6.804796145017353,223.99570054773503,17196.05471106186,7.112622452037526,374.30913050785335,344.7183136168977,15.457383444412072,60.1513458244811,4.847312561784218,1
,203.05430969808265,20106.106839590204,8.682329560365995,351.3356961240841,346.0305439247937,11.55630173550719,62.951527374689874,4.704273494634856,1
7.176170870069639,206.2949005748606,25794.95018998331,7.794726949202301,321.2840794097869,485.2544295835229,15.57487690708018,49.151960259707,4.74296674858479,1
7.085095882764062,206.67667525096027,21823.09425610631,5.889945335387532,,387.6181111609328,17.679898313020942,55.02328572689413,3.932839292719952,1
7.201702374896836,147.71108612452176,37308.99415948845,5.677451117249203,279.1644463467536,395.9768244881794,13.326125005608615,63.62689390393926,3.883250198498328,1
7.776044112626788,215.53379520869677,38895.356135547256,7.764668384049106,342.2624978595313,349.43109890592496,6.124625358081971,65.8329900683807,5.425945934424112,1
,209.75195477571373,20214.21655170465,6.045077938233305,323.78838268143306,539.4647233811894,20.278989743745623,72.73520685768216,4.258488736618552,1
7.046548537016283,128.48251739864054,30569.8105511719,4.449122632711616,281.7247144955857,348.26459071234075,15.142005565420334,58.15730431450026,2.869226101819664,1
,199.8458747722934,12635.367703570148,7.886383490971209,332.6151537639464,293.83426449669423,13.217536037328216,54.54961803518716,4.4805743911383615,1
7.732880077797702,189.50981146941243,47022.74584512559,8.22672479852216,287.08705300940346,567.7222810870219,14.980054012212634,71.20620916144614,3.510728004352379,1
6.266799947990716,187.82961692025904,27577.213623277807,9.14159700404448,322.9178476197792,277.05080172633507,13.290251925593054,59.45432462093391,3.652844725674909,1
6.630251708982636,160.92038414912372,22557.779576080036,5.305394004221403,338.6308276497314,416.89807107682105,15.79310142065583,53.27603261965065,5.18120249221265,1
6.775631133267148,154.3725427775486,15525.393963108943,6.084132842086124,343.03216098405863,597.979273674631,17.11854324946762,56.12402405384072,3.0175443059239453,1
,204.7372919371708,25680.71738836721,7.98019274322726,318.6772727355551,311.6355739249564,20.37683816788217,69.02052991972698,4.323784880397048,1
8.164992426171885,278.3403577852462,29045.261138112808,7.992914378232637,334.5519655036585,384.783184974492,17.406625809888965,64.2107667997218,4.162495509766512,1
7.7737581374530995,251.46284435305705,21688.61694269034,6.194910000092316,395.0882448467518,355.831682952012,14.32455235090913,67.58431075029681,4.040974482292381,1
7.295141331699135,182.4066445648552,13706.186807812384,5.88788510267209,300.6082330329589,424.6501794365584,18.063470062899228,73.8369091876904,5.056104024299176,1
,129.88329651550774,8906.975623139486,6.827900879738104,327.5517886889327,525.2247169516716,17.65741087353132,32.185378220561205,3.842113986103596,1
7.657541728081206,230.8200077128855,35056.2322337289,7.656806896244371,364.1301406497154,305.6294092977496,18.4813964076003,72.20507471179636,4.792527452455119,1
7.664793523351656,223.5784734635609,20259.72585030205,7.385414293946828,351.161331110397,510.0468967760106,14.20522104568272,73.19247007486355,5.48169093434497,1
,209.8660948423143,20116.91110305269,6.941061732496098,370.3836938940177,338.95719825490977,11.34256197103224,51.15966920795002,3.619545637398924,1
7.800421288908953,210.6703041646953,19873.300917970748,7.284675601936172,,448.5956405072785,7.024747096163139,55.80350264560207,3.3459103817138685,1
7.264069096752565,216.6223921624056,19412.11272261369,6.93245793887396,,301.95355082979233,19.21099080331157,67.71258467249298,3.9602821137582938,1
