ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.9642259425787305,212.76449436191092,29957.191215399744,7.675187645707463,321.25089808107344,378.0855456328627,13.127693679388244,72.08900098383202,3.9904375721644056,1
7.672909522943807,152.87830510283902,22989.351184203028,6.231913253120573,343.439017311167,401.1408786244809,14.252683739036115,64.29129182004712,4.268227481536438,1
6.7370040722130575,220.10010235916036,24694.744205217467,8.37365987599885,,384.3086730249028,6.7480919380226965,8.175876384274268,4.063170288841773,1
,163.22446629720451,18570.285339002497,8.109345860796047,296.1902616244719,463.74171616547545,16.90014797748978,61.349831919856896,4.135745328854322,1
5.382489039471649,240.0182138905392,18189.394980182748,5.551990467549905,397.7000650145908,551.4762022342039,12.818729667095226,79.7799110766843,4.173330283253801,1
7.022952113429302,264.52560648587,15978.355249095192,10.95620545551429,262.06455140067135,412.709423376704,5.315286537158272,76.02449071926586,4.971907098518464,1
,250.7053938970432,27355.934306484523,6.482037973776359,377.3580484216207,559.8178471445009,13.653959868238871,77.91771953541937,2.9691360985959387,1
10.026223807942117,94.0913074831264,25510.09729821465,6.61411403077891,385.4026594938689,388.4672659697002,11.887161249998542,69.27397868931037,3.736228470573536,1
5.583832998476663,261.23382530839666,35278.6817427457,6.594616790228106,,278.63903868062306,13.565387383549648,83.27489472218602,3.870156920624293,1
7.952929115572246,221.3698538449429,18621.424922740112,6.87941838808556,,309.2546197357952,19.056984917706245,72.68935432469671,5.260014766135651,1
5.500186640904189,254.67270502539407,21082.85204428116,8.369354097772296,347.81651449635694,469.7953750459356,13.496404312223149,60.045866658609945,4.178478951476263,1
7.54370046605691,161.6231416269478,19116.01208412308,8.493406748544633,289.9599528593499,440.2834455687122,13.336769607800932,80.24323688941075,3.630536578397464,1
6.848331559049443,159.18805013792684,12837.506062969442,5.164448054837886,373.9917105012362,558.8155667445225,12.254080760936006,69.77221026672524,4.396604556065476,1
,181.2105098732083,30280.788593026075,10.38254659052252,256.6300681797868,487.9972616274739,11.346301748517533,68.84386557220719,3.7795544920225694,1
