ph,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.731278124219917,15058.138752539566,5.11930735918226,315.8800985244311,443.9584387558926,13.782579185619056,76.27383933850997,4.19048402938504,0.0
7.191962028701999,15395.469081509713,7.398602628776651,334.77761853113753,294.91558417585713,13.932293331827625,50.74836453880706,4.1027190407929215,0.0
,30524.093790630825,6.37544925329764,387.6686088396168,382.0567584065355,19.195321797352847,73.65780571868439,4.9383891935347295,0.0
7.127711209793025,19309.57045437051,6.533392202867743,372.5372251976209,295.3858254933325,7.273399392474971,88.79092692938394,3.396184931416361,0.0
5.632040991917971,19345.922475256382,8.047798068058006,265.34711082559403,708.2263644667531,15.75225239673398,69.19592633111915,3.5119848366395887,0.0
,13361.226016338913,9.25865630203082,335.0899933800422,467.4441542325624,19.58192561067142,80.08423298984718,4.411057599911063,0.0
7.955026340097655,32405.413860708893,3.31804504559376,307.6435613939705,433.91180390091785,16.254483397537854,67.68077376599587,3.955916726029925,0.0
7.775049500982394,22329.740079438463,6.1051297623663325,416.94919433972905,371.6158604818661,10.964182943844207,,4.699482755916054,0.0
5.168340328145769,17914.340231015696,11.240000442635736,,357.6969709312958,4.902888068022662,72.08470049052086,3.841162624787827,0.0
7.667520860166849,25035.27104226792,8.258578048278167,329.59709139998864,431.86775673800986,16.07850034953225,89.0936503629485,4.618164704580524,0.0
