ph,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.618653849249895,11595.35498487888,6.399933250306357,,343.7400071993143,15.33116645974303,75.68740059969502,4.141341848770995,0.0
,16963.625011737488,8.335618549876713,300.04423428111204,360.99599448807487,12.823860949370784,71.7170050975215,4.405385705659032,0.0
9.149126710275947,21463.05918843012,9.820674940153468,,501.5669017618129,15.667044235864635,83.69155052502879,4.8056412110796805,0.0
8.020869102871476,21759.36392940157,7.487278120016829,352.98311196312886,428.66096486233664,4.966861618807002,72.30521867157222,3.4421212362955,0.0
7.808012211560277,17037.725367080428,6.378364493521163,348.0715105626569,590.060545946643,12.092499340332497,81.59236187913102,4.165549905534822,1.0
5.701100970110508,17121.505917055238,9.536011425597028,374.7758755692835,378.87385464972425,10.972150061025957,63.29329628162972,5.956753497788005,0.0
INVALID,35804.29261340407,8.066059052365775,320.102172631951,468.56282875663646,16.164091274037276,71.1466606777528,3.762741072399466,1.0
6.428866313188399,15596.473334459632,6.153472446645003,,466.0443992231766,18.015385498960768,87.16363084743989,4.184783371809045,1.0
8.775485733684196,22113.391452033964,7.931502716678679,304.80784540436133,480.71520782815895,15.692838550759577,82.92934548368146,4.393944466089358,1.0
6.175164949384786,32875.19205735977,10.896662749833538,337.5062107470867,414.902017213629,12.997822914330186,69.86738194587295,3.3413692911239643,0.0
