ph,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.185276448818911,25645.06723301753,8.14251283428053,352.8691647391525,435.282980697069,8.930242450098604,75.60097955181803,2.9591538231075867,1.0
,25460.3007927854,8.23147460968343,,465.88395466644624,16.657294027037324,58.360124909843336,3.543696299058859,0.0
5.191834327140628,14866.103863221915,7.23869130092435,323.10928513649435,388.7165795048576,17.780000111166657,83.50540623227637,3.859800939300224,1.0
11.39054310956363,16175.22194412561,6.613864679018856,,553.4889233335263,12.091189308804816,69.73623074727017,2.2773586319376298,0.0
6.61977546022829,11388.534186913772,6.807580134398719,370.7534688731821,431.4300870043796,7.710769287634548,73.63427763194561,4.086920566839482,0.0
,23879.22675685417,5.082356627955027,,382.75796556357153,15.856062237972026,66.2704766771235,4.235174415004401,0.0
,18570.285339002497,8.109345860796047,296.1902616244719,463.74171616547545,16.90014797748978,61.349831919856896,4.135745328854322,1.0
7.37128987660506,25672.311996021173,7.377422362740065,310.56746710632524,298.0530572539995,12.671607097853666,27.5593548827384,4.084696775133466,0.0
5.613562647017462,16615.908152421656,5.618949090806702,316.0998242171189,341.5236715512083,15.1739562558098,73.45016449811061,3.465088675725583,0.0
,27151.31290232548,,,372.0023185483472,13.50723191973185,63.27369649272616,3.5162378046280005,1.0
