ph,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
10.289379606190511,18869.21208982056,6.906496538174993,344.1876100515173,585.6795888322865,18.85714111400796,74.29377873862306,3.500166975577911,0.0
3.98903207830178,40175.206091417465,7.487422756527908,309.80079638709793,399.0471808706921,11.186738886754938,86.95746386587989,4.409414175563279,0.0
,44982.73415473764,8.898023977582804,,349.38523535374304,15.653298701189785,,3.832478702926656,0.0
8.519639042501984,14578.96131141724,6.60269349542669,,498.5335778272165,11.316601395800546,57.18158786191351,3.4272514067406243,0.0
,20004.733627551104,6.43767486900497,,349.86503636736944,11.332517654853916,41.70376599451149,3.882003963008942,0.0
,20992.28167736533,7.760408060997079,340.3657548885643,332.4879934062864,18.085384538557832,61.01645543470445,4.64778224578437,0.0
4.495357678948128,14080.833708523329,6.340682430161761,296.3142195689081,382.4080743898848,17.353544583874793,59.004349138760425,4.962899585062542,
,17777.100086110448,6.087949054255588,,543.1149525312113,10.717588217980335,,3.878664155467921,0.0
5.620533436430034,27852.09743866161,6.521470834565831,309.2280913221311,414.061545184682,16.93291131675005,78.43925128713198,3.4394758481933128,
8.552993664768604,10452.724414318913,6.587933453781061,,316.2575133838311,23.042375631311245,45.25371470931269,3.108673907255499,0.0
