ph,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.506061504313135,21543.726601097253,5.983996403586644,,453.88334046653046,13.33971610870526,55.75136202135455,2.77890595094447,0.0
INVALID,28703.75114009072,7.940595236383766,326.462665812632,552.1621808069771,8.802846639183713,,4.384868014016786,0.0
7.31344675557596,23154.062319200497,4.143329384036738,276.5501613116038,436.5172742085938,10.890084808165966,87.9125301524647,2.2206399231442355,1.0
8.040392261051977,12999.14480401679,6.696355790704156,356.8700406041423,394.01773247312406,11.100406898066524,43.62591046091927,3.017795963114114,0.0
7.7753855932769635,15704.482092929533,7.881197241955268,324.33620298187776,301.75347653703744,13.378164811882584,89.05195716873556,3.3094717160131584,0.0
6.48819323961521,34864.42789348474,8.951692284573435,385.5056353657395,324.50984090751643,12.69654480364062,97.11286018614004,4.592073570820997,0.0
6.887863943894864,19947.924178410107,7.488703142936128,334.0980227111919,441.0026116881456,10.780501212803244,89.00549197704643,5.454487652366452,0.0
10.503786538570878,38605.33153004213,8.710552503456238,,674.4434758802673,9.71421973743594,51.69789379904905,5.370457701027556,1.0
9.05238368979066,22203.487258877,9.36833977172888,285.2335275807391,372.2752322143662,14.538445861011496,64.1324260352138,4.259719451958118,1.0
8.75856005645011,25564.76756368057,8.070254636949876,,371.9151708220489,14.94369928304934,47.1855657546484,4.444375641530267,0.0
