ph,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
,25626.4810500146,8.590184463502979,338.66353475458294,330.2533753598524,11.05283836852584,64.47200138337337,4.219225568669436,1.0
,25583.492008523008,6.796914143516417,,467.4799009842726,14.105554082441074,52.3314622505262,4.514174613415019,1.0
6.433722352782365,20321.229404327143,6.378917977073916,373.0517721049259,375.028222460977,11.68464797296872,61.6298226203521,3.641489972443004,1.0
6.770095146347258,25887.631722186707,9.36753268783956,327.6194527217428,519.3803669384755,17.72030028769052,90.06484922185543,5.203461367345384,1.0
7.927969552720631,27402.019999042303,6.875298924484605,343.2863134611688,315.9134105716916,14.13712035522184,32.43852618764184,4.847262262021436,1.0
7.338826110612727,12603.400371363736,5.975488073209139,351.31882632743674,370.86063167906366,19.38933723250585,79.97164724934899,4.01706111949955,1.0
7.078361074110981,16648.600567341065,6.931095897331531,348.5479813510433,472.276000873812,17.249616383777663,59.6308939352365,3.263464731173011,1.0
6.751668626808021,32040.50566943677,7.931912957521163,,467.1483718506776,11.214907739511771,47.53239549775864,3.735173416038589,1.0
7.744125219434779,21403.00204819467,7.623241594883384,333.210903330637,424.3287402196551,16.94981072765387,48.416725044381785,3.612260192161634,1.0
7.560392022830322,14739.068540064643,6.731610675622372,372.0289087182245,481.3417738810756,8.900408731498942,62.13428073097253,4.257805108217033,1.0
