ph,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.419772473512519,30759.681440190925,7.767863486950716,,523.6001755961903,20.23252347966354,,3.095233156816077,0.0
4.443238899143103,25008.53224756482,4.948814508726159,298.57667599919296,429.5447730337787,17.729724041901363,56.34768853029351,3.268324835835596,0.0
6.978664262373817,23114.446075687887,6.500825401623311,323.1557768835911,470.0787053155338,16.08284747893407,65.99571677480579,4.766943236072579,0.0
6.623613565745125,17167.301297022455,6.049600899198109,311.72628825094733,410.2432474590725,15.9145000730461,65.02122896904768,2.9151659507443948,0.0
3.664710561719395,28102.75662504674,5.682035301583484,330.02353056666266,291.14844892992795,17.47063098396353,75.10180148396566,3.3161576568421625,0.0
4.814135620889671,17650.405049112054,8.12108014749549,350.4879386993514,414.0307089516421,10.999416075761246,47.4026658716864,5.190851804612128,0.0
5.779673705175217,24160.35432097404,9.458128323622883,,428.5532485327095,16.022503226193976,64.87270339736011,4.656377232957477,0.0
6.93781878337901,12626.197921957626,7.380882984336822,,439.6249979688188,9.34825215511188,83.16324170039894,3.724089564346497,0.0
7.436782609345538,28544.61628698039,6.500052537164006,339.0238981601926,522.7937299996901,17.115276027720824,65.3112772256807,3.727663719207471,0.0
4.723312573250525,22833.192041516584,5.922450614186979,378.56030360783154,411.2950246366092,16.58457143941098,66.72840154231321,3.917586695104175,0.0
