ph,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.986398705504575,20447.49013156478,5.689518473675122,,477.668835803867,12.258395572412496,43.841691909585016,4.814779190766616,0.0
6.932085030049922,19530.4738191606,6.521955498450175,,475.2102158874225,15.673883024056863,53.9558663301533,4.433285887697208,1.0
,36152.8208993245,8.330388898197661,329.03971017616493,590.7487871802913,17.695114357126045,103.15046264537835,3.995973787492761,0.0
0.0,49456.5871084231,7.897539036774782,,583.4488493097667,7.702328207475318,77.71289111623837,4.928839979650702,0.0
4.740056688020883,24069.33591470418,4.013444409697543,367.8050161117911,288.22129764576187,13.204220028919678,77.88037549676682,5.467935706130962,1.0
6.268953336634952,24769.511393738707,6.717666040541136,318.22794217017383,534.5408374618635,13.628865444568532,69.13921994306932,4.6744959728986775,0.0
5.230453969096887,24790.724599455207,6.308729513316849,388.9980794979731,307.91807510159987,12.59419659204815,51.62521310778333,3.6956151117926654,1.0
8.809296431775966,18140.59427092464,4.930380712258765,320.79938221416285,350.1166858834841,14.338839755825916,64.33463735253216,3.879053740492374,0.0
6.530796123720997,19174.593250226982,7.347951525848736,,490.644137652196,16.33794928954933,,3.181634909261997,0.0
9.181560007151536,24041.32628006128,6.904989726470096,398.3505168222779,477.9746418621779,13.387340780225545,71.4573622129516,4.503660796179122,0.0
