ph,Hardness,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
1.7590205700279231,232.18637092661413,7.137769139198841,201.29523108798583,268.0199797910802,9.72280370437668,65.64887512649904,2.9622492274310903,0
4.712821562936003,173.51034835176154,7.7175374155323775,217.4043840736761,617.4964888700047,18.861996787479185,83.35379354496435,4.213782536955557,0
12.69324716756927,199.5018678016992,5.583952960701716,102.79266028383802,321.88058785914825,15.428831087478102,71.21093582915243,1.7957655582183616,0
11.326402857769612,154.63678908994973,7.291756612153165,76.69015957160559,402.5938344663121,10.718424768372309,56.97170602817173,3.77884234922511,0
10.769923935810256,185.0446916155443,7.252435934736086,387.6423659343198,521.2867876039352,15.717513290657235,73.15935337944526,4.101967620799231,0
4.781527004652014,242.27837746316263,8.326141834016491,74.46606490401686,344.07621314695746,18.238037123425013,41.60149209416789,2.779125847558274,0
6.808651354212842,228.36492236696404,8.141190479001127,478.884603274786,304.5922579112138,10.62188675478134,69.09591392793713,2.379155071025936,0
9.39487480024192,139.90771111699794,7.449540484147468,407.9698155074431,485.5919936850102,15.639554495488806,83.80024867400795,4.393689183885375,0
11.875689061690156,206.9304499084213,6.253198848402868,252.77480951702265,404.6164093623185,10.99704398248177,61.29213877874981,2.816544212748111,0
10.764456856740065,223.04371012011256,6.060320047607017,326.33067558076493,521.713125599331,14.98089538927479,93.13699932555144,3.211227158979121,0
10.273168698870569,160.02345262645517,5.30265614303329,234.62279776514853,261.7061541945691,9.476309985705008,49.425340187257945,4.007270970593392,0
11.263873334774267,155.07796093384545,7.633800621380402,295.0081944882114,473.236466322904,12.695237692235374,73.50838141487895,3.3485682406042896,0
1.598388564636231,218.2039710786701,6.354415670736684,92.47250543360042,378.4078480320211,15.172236933620022,83.78472574752561,4.233627505462057,0
8.664921754950965,147.09366073383066,7.109909053077399,340.9323430306477,454.1362046498654,16.233023634331296,59.81935665514136,3.774604885773548,0
8.874838573939055,187.3219957506573,8.633530882234869,70.85673153780144,424.843817995362,14.285804381618906,92.45522457935392,3.47650099460126,0
8.46632183917004,193.68942528947483,5.611524668874439,222.7405544422288,538.5177168090057,15.113677574686836,70.55209074483972,3.15352509687833,0
3.828508386081912,234.6143418895008,7.697347813151744,270.6134581971411,366.6949449609764,10.045511100890682,75.9125659002048,4.240908752523814,0
13.100104312808371,212.4246647443267,8.490710225244106,324.41122723581617,260.2759726289758,11.526132373343176,86.69620384580045,3.4245881241678413,0
9.171860355664228,194.13701548796573,6.233300885562825,205.30683222141084,391.2676039994727,12.75714838216112,91.93478836598932,3.6960572546003294,0
6.685159931522736,206.6048125796989,5.239156514707459,346.4708100772758,558.8882601335902,13.502778045786831,82.02231515948081,4.143431979855434,0
5.982078903553545,108.09407649473584,6.560068141409039,135.1947324258266,219.9022398945824,18.702201282275027,55.13971913680163,4.343076205875194,0
7.35736721091142,146.4941040711078,7.059410288946427,478.0829410559633,609.1907114816646,14.215388698740016,106.6296496319521,3.982847730134636,0
1.23054641580862,205.3973750080675,5.4855874896046455,222.9778469670084,386.2672132770899,15.36138007243246,62.873001958529336,5.016150127584573,0
9.286170963354168,134.15605879723643,9.383007199285046,150.74650787673306,583.8088043205244,14.037657116241858,48.452332164715045,3.9130581113237297,0
11.338858658290135,163.55615477886147,5.960308550025678,284.09007488152315,445.44728396022,14.397279124819768,77.6175969962538,3.678547571381591,0
5.690267334469528,186.1293007403085,3.575787419105523,314.08875887578506,541.405648484701,11.686317555416109,15.697169847958676,3.6764330251363,0
5.608402958455187,233.3703690931136,6.758273420927349,291.8373140588505,440.0155808226274,18.31055917572653,64.9505368147457,3.5891950502472145,0
12.02016144344345,168.01475800568753,7.997797209707219,72.24592214399635,378.7247383692197,17.178169211874344,69.58466329110064,4.9019607550123485,0
6.312361455796482,193.0748648652625,8.562341512577678,199.0302994155901,451.86639157427385,11.94531654357738,50.49293795749153,3.341922715805712,0
2.3355758692356243,223.6935493825495,4.961173822215427,384.0166610288759,582.8145290940114,12.96876215906382,96.6035942908417,2.915636148784733,0
10.038182603802438,171.17262050192582,9.892320239247622,374.80485133819695,524.4974561726058,15.32262009895926,52.801782649305,3.3125539410743814,0
1.6313153075465934,258.00307688488346,7.943715917319955,359.4661685306597,218.0467097674779,15.67107267061545,78.96492361535113,4.414557272242332,0
8.594672811542171,171.91841674561124,6.366655197351586,302.57472992730305,497.9151014437812,18.65159137371457,101.5510931407336,4.417469342911275,0
6.0115461399038574,204.88952015550188,8.27660849598728,326.20574664822806,384.1217706499616,10.296523309091908,62.49563797895977,3.4308907206566674,0
2.7817052105972326,219.4942933945169,3.667589050401236,370.15968701387897,511.2142813809394,7.375766537178409,66.33439223325004,2.939655626865332,0
8.338347567570867,213.2008278588604,7.618804989036054,261.2389996588366,520.2663440297132,8.140563093160246,66.47905624408149,3.2434510168277058,0
9.26472834620522,176.6960523411604,8.600183250482512,221.58941251672687,404.40276188849697,10.913624093849556,83.06926780345572,4.185856140289338,0
8.312080999423562,216.67763362217707,6.3292189558906,46.56795471309309,326.0873375467337,15.183753941324134,55.64310138189932,4.002375736913088,0
12.19289667949004,195.9848937526785,7.387975738037629,344.7920384002114,326.42665327634785,15.263920090752734,66.91595898652983,1.7756231729341994,0
11.8697042321457,160.20965269691555,8.79329916370943,341.8409520462729,573.7217960115917,13.872755158546742,56.803253961349625,3.893384506959695,0
12.659728248481771,190.9763581893245,7.901739433142412,178.27476046607384,495.1666504874447,16.65015673023464,78.48640836477088,4.835397978759274,0
1.1933148288206148,231.2206750937304,9.168866126749336,250.76218245937488,630.5653182719506,13.86311354328744,77.3700225220157,4.171616060610676,0
13.36710085655142,206.4535354575193,4.659175124252563,473.24814406246975,361.9776585568223,15.447887887041713,42.0592145207258,4.08880527735698,0
3.015981039584542,237.4604339749508,6.983068561422008,231.32371329402,270.7777241958863,16.777115716362218,84.62609314680746,4.435933554073591,0
4.313948668065449,225.7737150719969,8.61466627942993,352.43460357032563,439.8103147830031,11.945077144995128,66.07846812161611,3.338490871208827,0
5.912507622118288,178.91376232470375,6.396538156105091,487.230750188417,353.0605088510957,14.409407041584622,74.77752788511461,4.511746459359861,0
12.15675845843368,219.96739234659503,8.187703767478107,240.0675828978784,445.38951013647807,10.591677453332998,78.33530852278871,3.685899262161149,0
4.915875700320447,99.91086297373728,9.116274749559626,110.28841085259356,516.4447026150195,12.583251939037778,74.17980105799411,3.796400527139632,0
13.170947206327329,175.70784438212314,9.568638474929248,195.9257370678182,427.8195884163936,16.294934795858037,90.29648318135412,4.767903507447226,0
6.385251057378589,184.51828029511992,8.575088088213201,361.5622604576094,442.23826440342646,12.367715327730984,79.2037829144144,4.586545770150136,0
