ph,Hardness,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
12.498495400917031,109.21826613095138,3.669091929580119,358.3952114885544,401.1182633449949,12.196878403822057,59.3258428324249,2.950074843973064,0
9.31535606795298,199.60736685611144,8.800620444290683,196.767755723726,464.0634985218163,14.194780396194764,57.00380526301758,2.4629118391375124,0
6.045088226147627,218.19990478602563,7.567934881921094,335.109734530575,247.01319560519948,10.781453887237886,46.26671399477311,3.546604555070312,0
7.62074334073132,208.34880923701093,8.274919621181995,396.0880105434708,302.7144372466728,8.75652881752496,75.10360487126191,3.8782931518571897,0
12.546723291762722,282.06525463705145,4.844007269161326,364.7135445523657,361.8402927904849,15.810967150601968,41.73756144913976,3.085114680589304,0
3.298765508911087,191.43278991945408,7.68055664496212,207.30572626895,466.3853185176493,14.41091732607508,62.55242731637159,4.418135093699133,0
9.398545591051468,198.92575869679948,7.734662781987325,258.70915181803696,259.292370121457,13.00736614292966,76.52188610724264,4.93224722377742,0
11.979786028573866,185.64998460924727,8.596978679922861,264.72546952408663,239.5751766361124,14.322052599843676,95.57704214083026,3.60801400797712,0
2.4164070343886106,243.9014507284189,5.744275157374267,115.0393649492662,629.544850756289,9.472379416397324,88.42789831281914,3.710569877498996,0
4.338323824295025,165.52171393074653,8.836006499967997,460.7972003163795,366.2443600519077,10.744984692603772,59.8988888397256,2.214696423739128,0
6.069415009670857,237.5279416623276,7.725294675731636,259.8346484749967,579.6855501549364,12.847967129300974,74.69813214213515,3.3488555022311983,0
13.460128550887864,240.05894065135035,7.04276521540398,204.5439852196355,644.1999883342506,7.226896413401255,74.8664230047003,4.2403932548870085,0
12.240963548272331,164.88315089024712,9.43293376687753,87.6875740454503,361.24142043837736,14.296593850655036,48.08252739002173,3.9479929298096734,0
4.943582563288323,213.0760945460821,8.45767261091182,248.78763030664985,609.9174777309015,12.277063985085857,24.950453290342978,1.7687298753922918,0
11.128189184897732,143.7858344780263,6.156839429590756,40.25572700161644,273.199168257515,14.09810591779699,59.130841542948346,3.2323518449565376,0
9.335779840843443,178.22399638215182,9.416345729563355,136.33779175557723,472.9463551866717,14.722913757105,62.89237100218543,2.8840890580503213,0
3.968297217055648,194.94815902615665,5.913728451140523,59.246591827521485,193.0755879702292,12.77677159252969,101.5822510998306,4.384169452947998,0
2.103553092670907,160.584878089323,6.904372283290708,156.42005800568495,437.6309385647937,10.60495008221862,108.10493047206184,2.317910421540533,0
10.388734311161196,226.8499779501272,6.078364979001428,242.27018175691305,364.3923980765537,11.877167524732588,58.40430217555381,3.6762142337160086,0
8.922689284070273,204.58248442554816,8.39425136165258,315.634335532705,308.11199883604945,14.84494597368453,64.38866534186276,2.502043397560389,0
8.145040136533614,175.64739551140093,8.854803622137453,164.7168289036509,406.35577562588935,14.385527108556264,44.91555045368946,2.974032646915499,0
7.168132054494878,138.39975487168303,8.77304011379072,153.88492749079393,426.2212206091508,11.45814735487691,86.03420520429599,4.040172416557991,0
12.862626479215756,161.57186310765144,5.309044042998568,192.10704536274653,440.5940316910445,11.377625280483867,85.16129827141589,2.827308084706585,0
3.911849423995836,213.2699043166168,6.518308121944696,375.3182402200857,322.499434646917,11.623717190407106,61.39324183131044,3.9644037655491617,0
10.942205478555003,190.94669469667684,7.202331810421112,265.7907515815205,422.7400251446609,14.252055220963818,58.13669344287072,3.830628575287769,0
8.808023763233505,111.95766698863996,6.185026995775766,233.0575420015551,367.4064704382422,14.507479957583334,59.52194759816737,3.9480525535828974,0
11.197403950513795,228.1023294734604,7.638589035613128,287.52889631753624,457.8448153582572,13.5111964486073,74.82040147786839,2.699066690106801,0
7.89422220940357,219.520566037559,5.703717338118164,339.79613905961673,352.71354741655955,6.993195588373807,72.23804185694641,3.598424494100302,0
5.712960838702431,158.44923969187403,7.874949277622487,322.2005324414654,374.3138781477311,12.365186272822182,44.851284626020586,2.704903436655836,0
0.3769806230539156,194.80470390372216,5.31764649157401,379.9636831245571,427.54848171761984,6.957893815664021,65.9472849165632,4.741735834451579,0
10.908031905443035,191.1994324876424,7.87707068528742,261.43774633422527,208.2735873419756,10.461687308050482,59.33067484443857,3.918793884859492,0
