ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
,227.4326629452866,32102.190705252207,3.646847512468539,321.6710734340228,433.2764907304989,11.690091220032286,57.0496898989104,3.581036881421095,0
7.683156515101875,221.57534727835315,25475.8848438926,9.914965569441655,,372.8039093210936,12.05443923959774,51.89250007728792,4.78132309399482,0
7.455541163214249,225.31415091536132,16242.0602812753,8.204102140049303,350.108093451594,331.67382444251,13.114965415811469,60.16214812631485,2.9303645961216582,0
,217.94497910755365,37820.047327483495,8.299339281001231,,367.570081636856,15.421033533163325,36.44661433028514,2.994780121985052,0
4.8118324898032325,150.4512796011593,27547.807056356603,7.569543692616456,296.0021940743876,521.5615612656642,16.29583717445803,44.28855177225893,2.8609929488436383,0
5.720136479125319,182.44015986658104,13463.852418845432,8.253966478239233,,401.509481048087,13.361777551994464,52.95290368890775,3.5132554958442737,0
9.961503136754189,276.6997645001548,18743.22249362019,9.16073963943493,361.2211655449381,457.5515592245331,21.564488663701184,93.74033372475232,5.215590495080511,0
3.2309731059187423,120.78544948310385,13691.094972435034,6.835951440246375,328.24028919650993,261.4352151594753,18.406139020307307,54.85212343389985,3.281920559169844,0
10.188432654950685,286.5679908209781,7105.800708757526,9.84054042532552,321.6860585050679,437.8795084739577,12.87159906639232,78.7320551070203,4.635243482549487,0
6.262907281727785,185.98265157126224,5157.053599876038,7.804390760364753,338.1953870424825,570.2882599968038,14.601443149348256,,4.5949191563642495,0
7.399811393921775,229.7762645225177,28630.954415716587,8.711705729168445,302.31575926455537,437.3669087698364,11.927552443287029,78.57644087112864,3.803723817903262,0
9.271668544453812,256.27339253623904,26912.22841698465,5.766780235697147,274.6461166013127,467.7523179288561,12.376685964258344,89.90494985504222,3.7442036323060304,0
4.704183667003456,169.94391362220776,7028.839617265691,8.987042737214756,317.82981362018035,289.5375294678856,8.069436300643986,63.66494910472319,4.138994399941143,0
8.654792650142806,218.1726596472281,14799.31146415062,6.164048563812341,366.1479915107312,416.8703326101443,8.954519548868973,72.62027967629705,5.148137887599708,0
8.018771948965188,228.11146257358064,27405.316211764228,6.491360267833637,,494.6204406572959,8.716667102841996,56.18885177598891,4.356279098148036,0
8.18936335603807,229.6084992628306,13197.56681452117,6.007956224293777,334.0542887454589,605.4657471003279,14.861377090171857,103.32285469952944,3.688298056277853,0
9.341091803370398,230.4300558577916,18254.11065602348,6.113973911925935,,294.58283245107896,12.908754747857586,91.85652703828244,4.598786500022123,0
,228.25199483106684,18593.22263601365,5.905206999217824,,475.2957332778015,13.672646799134384,54.49246878734776,4.122850190557185,0
4.891960039961394,153.5062323362838,9559.54739235584,7.847066470239234,349.824390368496,496.8728454764106,11.457623889964566,61.11052919376668,3.9042699551582665,0
6.056817844582385,211.7658864715774,4440.277357352502,9.507303261832131,,316.9217755347997,17.76639712322566,53.5411906294422,3.3580608070454523,0
5.655117422470192,146.7620232813935,19271.90312346903,6.39143892140127,316.49563058220923,469.8950015549349,11.97141687184319,62.004563201076834,4.401152242426085,0
7.890263352659877,164.70803490168726,17645.06533969323,7.141359630149279,,634.1181328033695,21.97715822373516,33.27929798660851,4.636738762684457,0
11.907739829669833,298.09867947877547,17083.17508543493,5.878992533499542,,400.3307975835265,14.0633696616257,64.36859317878266,4.256415420544105,0
8.81147224773704,270.2095492136374,12138.4229544071,10.520555008740166,360.2955742715124,437.515421436668,15.952680361231783,67.87849673085896,5.58739598761068,0
4.126581310415113,113.02447173130597,40528.80535252192,6.489951185968773,,392.1091455257916,15.793391696969422,68.79744323944128,3.504750791059393,0
5.735358658660184,149.17169026665542,28628.15185643749,5.073073966079366,,465.5548936998726,12.201950022329015,65.9098503743173,4.085054788353829,0
8.000775801322487,237.51925049670768,18419.132883475,8.323329911892767,308.0063209830255,396.3765542840935,13.49253564509769,82.7532777661235,4.519209517780029,0
8.77504747012084,191.52687441559203,21768.640743818403,4.751004539411941,387.245552272456,435.523397545285,11.875184163890085,56.02909753244856,3.830698864046188,0
8.303831038249468,222.9500367849428,26030.618513623973,7.108973652810255,,368.2844943663672,14.383584700151289,70.07270036461732,3.3926567014093307,0
5.082241431687362,191.7670470482911,17739.198960066573,9.111721943377136,309.7875154938142,413.15863613027193,12.307108874891924,88.89255530989499,5.056378662464013,0
5.813546487993315,184.03177581948404,10112.207322290684,6.536992176124827,309.45118665243217,441.59402675603786,11.438175280709345,77.50819277379296,3.721425933150612,0
3.4223941642163864,141.30030500237513,16017.6118961435,8.21471355900591,,580.8707591437523,10.603280004233454,94.94910830899912,3.676245974726413,0
5.913374863624714,148.60794425320634,14467.785926491071,6.159095130224607,,427.0409816717847,14.4234035896946,56.46038631836534,2.4998319694156934,0
6.783023739620584,236.2788665335002,8213.772244714322,9.33286124155813,,501.0185347496342,11.590706615138856,91.68093129587082,4.778808149718986,0
6.836059947015487,205.6677184747493,18321.327501510958,6.71285418648211,297.83718775679733,494.4842494689976,13.808923298821242,70.71422549854512,4.95250824745396,0
4.884388228619609,136.55778486351255,28392.42497620195,8.440399977615007,,386.1040001509584,13.831876766554617,73.82455573856876,3.616700535246352,0
8.331553235054374,238.99241414897253,11635.772076239662,3.923239293988017,276.4022799305985,406.24512876558725,15.410763802541569,,2.692388879566732,0
7.81965915392936,225.1068358440284,16403.952381052644,7.093310282333076,313.1681338022443,413.2089485139823,15.375616216770482,32.68185115024328,2.402337210865,0
5.428356913745278,167.0173833883084,24930.19881121592,7.967085789423574,334.08697707537203,400.3934374892375,18.17914887553184,70.31269587431886,2.847843537561225,0
4.556656719060655,156.42294088267818,14400.71862855609,9.461285079679993,,483.7457161392814,7.897724428684114,54.91394345874514,4.392257324547549,0
