ph,Hardness,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
10.96933925401805,189.23323716218695,7.938396914087051,177.88343770205773,378.2510177163989,12.630929108583071,69.20573027423607,4.827525319855726,0
8.63049003006957,221.36904568213896,10.985681761980846,122.78868052784202,364.6999248806045,13.06279824376925,57.47540141058688,3.0258696058310472,0
10.631844478558849,191.8478389583614,6.057495895317522,283.3333959829446,617.0350826969378,17.563442544247714,84.00824266431857,3.360510127934846,0
6.599128785679277,187.9490171737176,5.797801913810566,196.53712255857835,517.9810908647815,11.487698243516189,116.59963759866508,3.588884641701114,0
15.163099475991071,187.62529323909888,6.574818766780662,370.4452376826827,228.84631156500348,15.810105958145474,67.47559222872387,4.371205468155841,0
3.894919864809938,196.85410212698312,6.275992580116268,281.2688763929401,424.2962318713989,11.97661670668856,68.36432789426206,4.808225817624075,0
2.227351666833888,196.1800980834397,6.352271782512671,569.312613258709,423.5029120817953,13.255019638066804,77.09848103769588,3.302162187670952,0
7.302273024136587,149.92300712690806,3.9332254319830486,290.503161002374,610.34541128766,11.03635436367633,81.88963313030155,4.211196179439468,0
19.555288317493183,202.1987683368499,5.831447466235845,214.2790790725981,417.7122824860804,12.32038254089974,71.5334047955116,3.281398694933157,0
-4.33944862831026,223.5763630266104,8.45223745169584,415.50290653758464,407.0885993462022,14.638152733619014,61.48911428858592,3.6090863139511935,0
15.339540998299665,108.70417340613568,5.571166478337466,481.3302786430002,287.08895856088577,13.893709476571432,28.96882102372718,3.567771884652677,0
17.28620370653183,209.44540289381675,8.889396756164578,203.34798440872623,690.9846306074942,6.890530781190782,90.9348228876585,5.008001304929444,0
21.39312097333865,179.18592047166322,6.529277401318352,268.6428474793308,464.65601460182125,12.161764807567312,39.80126115498091,3.416896116769057,0
21.02265589343077,257.31947613040285,3.6856014956202463,272.8760903813284,466.9500941525604,13.300688842005286,51.76168134371528,3.756608418789726,0
33.82619784995287,206.1937821257858,7.040566614218273,221.60072496973328,510.0277402383696,11.586202357147728,76.1861389478846,4.030429712280768,0
23.616311939845037,219.7837289585024,7.933544483012906,-4.444128790271691,383.546254526365,11.594061629523727,84.92105601397813,3.618787734405508,0
16.313854458911244,179.84458732267015,8.463584810434263,460.7213134533423,355.4938258842518,10.161825626678796,68.3180742454417,3.4185486887580967,0
15.890308142857986,156.22423870144337,6.279845824584509,585.9589071881969,384.58652114631,11.473220897626147,40.57173906730636,3.291266844002913,0
15.527024442121844,201.22262066948204,8.801287461326963,345.0448811595437,474.0446022279716,14.231035174456164,69.49770701096487,3.653691034201012,0
-6.313720849233269,184.014232193952,6.039254775902834,308.60061573041673,493.3055514581384,12.52895426390706,70.0945695413167,4.026001142439196,0
1.220081443372429,154.4598831304426,8.620136518894547,86.45206696146812,454.2085486825596,19.09700629088154,80.18225051798497,3.073016453246251,0
16.58457250363981,210.3158675039092,9.475856764323588,48.95568340567164,512.5486222084857,7.219124187461029,83.36538841148595,4.258064687675924,0
-7.270968979006172,165.5103713857118,7.9782318674954515,352.5791204360011,548.8644668177141,15.68593010563148,103.27421640036415,4.275807437870513,0
7.639895269322793,217.27690335676076,8.444059378315977,290.00722793319505,357.305141441737,11.307591523300662,88.53303408233727,4.795086418386561,0
15.039176505544848,231.9037417535876,5.098575825436358,-42.10582946442423,506.5374035466276,12.234113184122736,104.83318807465668,4.47063997510106,0
17.736816829223866,186.91239871597224,6.389584308346805,263.3382898899289,628.4821887777704,13.00347283228647,47.24237074458213,3.317996884572943,0
4.121966187177561,193.754374668036,7.985950841064851,127.98402914583303,495.9374475718836,15.553766847745898,71.69343585416244,3.456810557155793,0
0.4539617854264755,115.36379476263537,8.916774988823349,276.34898153348945,431.3908228227759,12.678875763423044,49.21318758414486,2.380592854340345,0
23.1647847465195,209.0446436320929,6.370233139871766,330.3779635823307,567.7946388425103,13.119520614092908,59.23285841059111,4.244670213511999,0
-8.235446939303975,232.01805163587508,6.141827003960808,152.4540407711117,443.6685567494714,13.45909475655558,45.539340401373565,3.8980188715658586,0
15.791480725443485,154.11771169579728,8.914536764415761,137.7427197336599,370.0947736015907,11.138504901260978,47.96347203946982,3.2581947557755297,0
17.62649440541991,186.60007646221837,8.548060688490057,299.2594721714824,476.8036639972825,14.018020931816684,51.13068217221221,3.6813991643242168,0
14.506903680781509,211.5558876381513,7.537870637158478,81.92604393312888,371.60441685314447,10.241736315232046,75.99505197172367,4.708907003093964,0
14.046017551819943,257.512143592954,4.458284961177947,52.27119601371078,430.7077836457088,10.717706256581264,63.44031665286491,3.279012589095371,0
14.90789029376612,262.19905874755284,4.382639734115265,231.82630790629443,431.2038127462109,17.027075867551037,60.114821928292095,4.285138870694198,0
20.788655642419897,160.13377690400412,7.585643026153976,138.96583879934371,488.21865024800087,16.218743075837253,59.558187539907294,4.335576026586354,0
6.2322273667855175,206.04765789353883,8.092591405719787,227.01633602821937,387.3372599124675,13.953904958317992,84.63803587918048,3.8180313396625607,0
13.416886224857535,212.4532480833832,5.623963406725092,275.2126025829494,473.55958836314807,15.514288319449744,53.02485197019499,4.430289007045209,0
0.9711359406902104,190.08797371332648,4.091571391213037,230.1200826321833,467.4894335005377,14.841887487943348,95.45930858001944,3.825143902827809,0
