ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
10.96933925401805,189.23323716218698,36857.24796698085,7.938396914087051,177.88343770205773,378.2510177163989,12.630929108583071,69.20573027423607,4.827525319855726,0
8.63049003006957,221.36904568213896,21225.01900203913,10.985681761980846,122.78868052784202,364.69992488060444,13.06279824376925,57.47540141058688,3.0258696058310472,0
10.631844478558847,191.8478389583614,30585.28799508391,6.057495895317522,283.3333959829446,617.0350826969378,17.563442544247714,84.00824266431857,3.360510127934846,0
6.599128785679277,187.9490171737176,27904.76592840589,5.797801913810566,196.53712255857835,517.9810908647815,11.487698243516187,116.59963759866508,3.588884641701114,0
15.163099475991073,187.62529323909888,33174.34607731138,6.574818766780662,370.4452376826827,228.84631156500348,15.810105958145474,67.47559222872387,4.371205468155841,0
3.894919864809938,196.85410212698312,13215.667458524164,6.2759925801162675,281.2688763929401,424.2962318713989,11.97661670668856,68.36432789426206,4.808225817624075,0
2.227351666833888,196.1800980834397,30959.027870018996,6.352271782512671,569.312613258709,423.50291208179533,13.255019638066805,77.09848103769588,3.3021621876709517,0
7.302273024136587,149.92300712690806,22808.23345363536,3.9332254319830486,290.50316100237393,610.34541128766,11.03635436367633,81.88963313030155,4.211196179439468,0
19.555288317493186,202.1987683368499,16896.7701067718,5.831447466235845,214.2790790725981,417.7122824860804,12.32038254089974,71.5334047955116,3.281398694933157,0
-4.33944862831026,223.5763630266104,20340.89482176886,8.45223745169584,415.50290653758464,407.0885993462022,14.638152733619014,61.489114288585924,3.6090863139511944,0
15.339540998299663,108.70417340613568,18111.265485589833,5.571166478337466,481.33027864300027,287.08895856088577,13.893709476571432,28.96882102372718,3.567771884652677,0
17.28620370653183,209.44540289381675,27150.7619401077,8.889396756164578,203.34798440872623,690.9846306074942,6.890530781190782,90.9348228876585,5.008001304929444,0
21.393120973338654,179.18592047166322,16795.22469402544,6.529277401318352,268.6428474793308,464.65601460182125,12.161764807567312,39.80126115498091,3.416896116769057,0
21.022655893430766,257.31947613040285,25439.276415827797,3.6856014956202463,272.8760903813284,466.9500941525604,13.300688842005286,51.76168134371528,3.756608418789726,0
33.82619784995287,206.1937821257858,23412.850868362868,7.040566614218273,221.60072496973328,510.0277402383696,11.586202357147728,76.1861389478846,4.030429712280768,0
23.616311939845033,219.78372895850237,27522.348184882365,7.9335444830129065,-4.444128790271691,383.546254526365,11.594061629523729,84.92105601397813,3.6187877344055077,0
16.313854458911244,179.84458732267015,27813.67651680229,8.463584810434263,460.7213134533423,355.4938258842518,10.161825626678796,68.3180742454417,3.4185486887580967,0
15.890308142857986,156.22423870144337,19550.667295154686,6.279845824584509,585.9589071881969,384.58652114630996,11.473220897626149,40.57173906730636,3.291266844002913,0
15.527024442121844,201.22262066948204,10396.933024525348,8.801287461326963,345.0448811595437,474.0446022279716,14.231035174456165,69.49770701096487,3.653691034201012,0
-6.313720849233269,184.014232193952,36662.23668205447,6.039254775902834,308.60061573041673,493.3055514581384,12.528954263907059,70.0945695413167,4.0260011424391955,0
1.220081443372429,154.4598831304426,22791.59657394633,8.620136518894547,86.45206696146812,454.2085486825596,19.09700629088154,80.18225051798497,3.073016453246251,0
16.58457250363981,210.31586750390917,14295.386458096109,9.475856764323588,48.955683405671635,512.5486222084857,7.219124187461029,83.36538841148595,4.258064687675924,0
-7.270968979006172,165.5103713857118,17013.616059111388,7.9782318674954515,352.5791204360011,548.8644668177141,15.68593010563148,103.27421640036417,4.275807437870513,0
